happy,sad,angry,fear,neutral,surprise,disgust,label
21.052631578947366,0.0,0.0,0.0,78.94736842105263,0.0,0.0,Positive
0.0,88.88888888888889,0.0,11.11111111111111,0.0,0.0,0.0,Negative
7.142857142857142,28.57142857142857,0.0,10.714285714285714,53.57142857142857,0.0,0.0,Little Positive
12.903225806451612,19.35483870967742,0.0,0.0,67.74193548387096,0.0,0.0,Positive
0.0,0.0,0.0,79.41176470588235,20.588235294117645,0.0,0.0,Negative
0.0,0.0,0.0,91.17647058823529,0.0,8.823529411764707,0.0,Negative
6.896551724137931,3.4482758620689653,0.0,20.689655172413794,65.51724137931035,3.4482758620689653,0.0,Little Positive
8.0,20.0,0.0,0.0,72.0,0.0,0.0,Positive
0.0,0.0,0.0,96.96969696969697,3.0303030303030303,0.0,0.0,Negative
0.0,0.0,0.0,100.0,0.0,0.0,0.0,Negative
20.0,8.0,0.0,40.0,32.0,0.0,0.0,Negative
19.230769230769234,0.0,0.0,0.0,80.76923076923077,0.0,0.0,Positive
0.0,0.0,0.0,0.0,100.0,0.0,0.0,Positive
0.0,7.6923076923076925,0.0,0.0,92.3076923076923,0.0,0.0,Positive
0.0,58.82352941176471,17.647058823529413,0.0,23.52941176470588,0.0,0.0,Negative
0.0,84.21052631578947,0.0,0.0,15.789473684210526,0.0,0.0,Negative
0.0,63.1578947368421,0.0,0.0,36.84210526315789,0.0,0.0,Negative
0.0,18.75,0.0,0.0,81.25,0.0,0.0,Positive
37.5,18.75,0.0,0.0,43.75,0.0,0.0,Positive
9.090909090909092,27.27272727272727,0.0,9.090909090909092,54.54545454545454,0.0,0.0,Little Positive
5.555555555555555,16.666666666666664,0.0,0.0,77.77777777777779,0.0,0.0,Positive
24.0,0.0,0.0,4.0,72.0,0.0,0.0,Positive
7.4074074074074066,55.55555555555556,3.7037037037037033,0.0,33.33333333333333,0.0,0.0,Negative
4.166666666666666,58.333333333333336,0.0,0.0,37.5,0.0,0.0,Negative
4.166666666666666,25.0,0.0,0.0,70.83333333333334,0.0,0.0,Little Positive
0.0,16.666666666666664,16.666666666666664,0.0,66.66666666666666,0.0,0.0,Little Positive
0.0,44.0,44.0,0.0,12.0,0.0,0.0,Negative
0.0,3.7037037037037033,96.29629629629629,0.0,0.0,0.0,0.0,Negative
0.0,3.0303030303030303,93.93939393939394,0.0,3.0303030303030303,0.0,0.0,Negative
3.571428571428571,3.571428571428571,85.71428571428571,0.0,7.142857142857142,0.0,0.0,Negative
7.6923076923076925,11.538461538461538,0.0,0.0,80.76923076923077,0.0,0.0,Positive
78.94736842105263,21.052631578947366,0.0,0.0,0.0,0.0,0.0,Little Positive
0.0,57.89473684210527,31.57894736842105,0.0,10.526315789473683,0.0,0.0,Negative
0.0,42.42424242424242,9.090909090909092,0.0,48.484848484848484,0.0,0.0,Negative
0.0,50.0,5.88235294117647,0.0,44.11764705882353,0.0,0.0,Negative
3.571428571428571,21.428571428571427,25.0,0.0,50.0,0.0,0.0,Negative
7.142857142857142,14.285714285714285,3.571428571428571,21.428571428571427,50.0,3.571428571428571,0.0,Little Positive
9.090909090909092,63.63636363636363,15.151515151515152,12.121212121212121,0.0,0.0,0.0,Negative
6.25,59.375,34.375,0.0,0.0,0.0,0.0,Negative
6.451612903225806,70.96774193548387,22.58064516129032,0.0,0.0,0.0,0.0,Negative
40.0,28.000000000000004,24.0,0.0,8.0,0.0,0.0,Negative
46.15384615384615,0.0,0.0,0.0,53.84615384615385,0.0,0.0,Positive
5.555555555555555,0.0,0.0,0.0,94.44444444444444,0.0,0.0,Positive
45.45454545454545,0.0,0.0,0.0,54.54545454545454,0.0,0.0,Positive
61.111111111111114,0.0,0.0,0.0,38.88888888888889,0.0,0.0,Positive
35.294117647058826,0.0,0.0,0.0,64.70588235294117,0.0,0.0,Positive
60.71428571428571,0.0,0.0,0.0,39.285714285714285,0.0,0.0,Positive
68.42105263157895,0.0,0.0,0.0,31.57894736842105,0.0,0.0,Positive
